State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,literacy_rate,sex_ratio,Male_literacy_rate,Female_literacy_rate
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,1388552,696532,692020,681591,415820,265771,52267,26543,25724,983437,491631,491806,641515,346624,294891,1340065,28662,830,240,226,16141,853,49.09,99.35,59.7,38.41
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,1969168,1043340,925828,1193343,710908,482435,720412,376734,343678,13477,7160,6317,912672,596320,316352,1437144,50688,2077,474853,938,1988,164,60.6,88.74,68.14,52.11
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,1774692,931184,843508,1034136,624281,409855,494189,258352,235837,14289,7578,6711,835260,512802,322458,1433067,118673,1542,216997,241,1935,138,58.27,90.58,67.04,48.59
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,6626178,3468507,3157671,4300965,2554793,1746172,1003302,524831,478471,527966,276638,251328,2464893,1714947,749946,5819980,687452,12708,18782,1020,81079,257,64.91,91.04,73.66,55.3
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,669919,361708,308211,308653,210415,98238,99134,52776,46358,42429,22497,19932,288903,182565,106338,497045,168129,874,1723,98,1521,34,46.07,85.21,58.17,31.87
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,1828730,936634,892096,829582,543923,285659,357196,185342,171854,178719,93290,85429,896644,494906,401738,1732852,78990,730,231,144,14640,82,45.36,95.24,58.07,32.02
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,1411129,725143,685986,739792,466815,272977,243582,125965,117617,182229,94185,88044,685950,402825,283125,1299751,96164,842,819,46,12488,42,52.43,94.6,64.38,39.79
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,2137045,1095896,1041149,1370360,815834,554526,360709,185879,174830,41629,21380,20249,894649,541392,353257,1905682,228178,1004,275,56,548,85,64.12,95.0,74.44,53.26
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,3687165,1923928,1763237,2031532,1265753,765779,608024,315199,292825,118924,61969,56955,1489741,965103,524638,3224399,411558,6035,4123,514,36697,80,55.1,91.65,65.79,43.43
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,1458248,783639,674609,805849,531904,273945,354465,189249,165216,324960,176200,148760,628726,371058,257668,1370977,81553,602,297,70,3424,413,55.26,86.09,67.88,40.61
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,1951014,1021161,929853,1298345,765396,532949,405408,211161,194247,183816,96428,87388,748811,534650,214161,1661307,243993,5665,11058,280,25742,286,66.55,91.06,74.95,57.32
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,3307743,1696325,1611418,1758624,1102750,655874,699911,360451,339460,10418,5475,4943,1425882,857031,568851,2833443,454487,1912,366,163,12940,276,53.17,94.99,65.01,40.7
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,2037573,1025422,1012151,1085693,667381,418312,398096,203328,194768,144578,74369,70209,842327,523077,319250,1870543,143476,1345,1540,141,18974,52,53.28,98.71,65.08,41.33
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,1156597,581339,575258,619139,383334,235805,148168,74738,73430,160809,81173,79636,550831,319534,231297,1105676,33677,759,260,100,14966,68,53.53,98.95,65.94,40.99
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,1335551,704031,631520,741748,486184,255564,278789,146333,132456,285848,152745,133103,578068,343802,234266,1165505,155681,945,812,177,9991,42,55.54,89.7,69.06,40.47
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,2677333,1374990,1302343,1652117,995275,656842,418806,216523,202283,75349,39098,36251,1006504,657854,348650,2342076,327583,1122,356,177,4050,15,61.71,94.72,72.38,50.44
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,1036346,534231,502115,476806,309900,166906,201863,104899,96964,292470,148966,143504,419829,272196,147633,996562,30479,1284,572,114,6829,56,46.01,93.99,58.01,33.24
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,1421326,728136,693190,749659,478329,271330,287903,148110,139793,178207,92677,85530,649161,371848,277313,1243527,153146,754,378,122,22458,30,52.74,95.2,65.69,39.14
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,3068420,1566801,1501619,1582629,973444,609185,188525,97094,91431,1525289,773213,752076,1365783,835839,529944,2869976,104307,7406,4278,209,78647,373,51.58,95.84,62.13,40.57
Sikkim,East,27.29600352941175,88.74908392156858,93,1709346,907500,801846,1352998,748382,604616,281422,148019,133403,0,0,0,579692,486951,92741,1410852,178807,15792,53027,2643,46927,366,79.15,88.36,82.47,75.4
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,754894,374703,380191,480604,269582,211022,176230,88076,88154,10722,5274,5448,359851,212547,147304,708397,7942,37403,104,88,65,42,63.67,101.46,71.95,55.5
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,4646732,2335844,2310888,3776276,1968079,1808197,779667,389001,390666,10061,5207,4854,1817297,1369302,447995,3751322,439270,358662,2851,2804,51708,1759,81.27,98.93,84.26,78.25
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,3458045,1729297,1728748,2635907,1394790,1241117,535911,266960,268951,28342,14245,14097,1567950,1083125,484825,3044145,211035,190314,1112,435,3284,237,76.23,99.97,80.66,71.79
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,2605914,1311697,1294217,1815281,1000322,814959,763944,383943,380001,15702,7943,7759,1169880,749633,420247,2391675,123749,83334,401,236,1280,138,69.66,98.67,76.26,62.97
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,1506843,774303,732540,917709,527599,390110,245392,124706,120686,63044,32130,30914,751170,446057,305113,1452956,38304,14089,164,39,37,87,60.9,94.61,68.14,53.25
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,2159775,1080938,1078837,1481834,816180,665654,452376,225573,226803,8064,4095,3969,1105155,665469,439686,1879494,105012,169945,313,256,71,138,68.61,99.81,75.51,61.7
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,2251744,1129868,1121876,1492662,828300,664362,369483,184408,185075,21880,11024,10856,1195773,732083,463690,2115455,76098,55899,435,148,639,157,66.29,99.29,73.31,59.22
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,3998252,2012958,1985294,3013382,1611461,1401921,948081,474264,473817,41210,20605,20605,1673814,1181308,492506,3537399,173785,256762,1620,990,4962,756,75.37,98.63,80.05,70.62
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,1870374,926345,944029,1548738,780541,768197,74249,36817,37432,7282,3554,3728,679620,524629,154991,909872,78590,876299,160,438,156,10,82.8,101.91,84.26,81.37
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,1064493,528184,536309,727044,401726,325318,221385,108809,112576,575,297,278,543298,329034,214264,993666,53292,16483,115,29,7,79,68.3,101.54,76.06,60.66
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,3038252,1526475,1511777,2273430,1223810,1049620,408976,205098,203878,11096,5622,5474,1354632,902704,451928,2760502,168881,97711,520,199,1532,305,74.83,99.04,80.17,69.43
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,1616450,798127,818323,1213008,640916,572092,509767,252332,257435,3756,1847,1909,671994,461174,210820,1435072,128617,47579,184,450,963,110,75.04,102.53,80.3,69.91
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,1726601,869280,857321,1176131,653312,522819,345392,173973,171419,57059,29383,27676,898245,531463,366782,1673652,32483,16909,183,108,84,199,68.12,98.62,75.16,60.98
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,565223,282157,283066,375823,208011,167812,175289,87444,87845,2584,1292,1292,299726,162639,137087,521658,32702,10301,83,39,38,26,66.49,100.32,73.72,59.28
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,1618345,803188,815157,1110545,608776,501769,284804,141428,143376,1283,647,636,761693,471099,290594,1428784,114194,72850,119,81,32,293,68.62,101.49,75.79,61.55
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,1353445,682658,670787,978946,536487,442459,249008,125015,123993,1105,559,546,602977,392751,210226,1047411,208038,91139,154,86,29,36,72.33,98.26,78.59,65.96
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,3482056,1781571,1700485,2285562,1285107,1000455,580512,294062,286450,119369,60489,58880,1694160,1083797,610363,3326357,95487,53841,412,174,992,246,65.64,95.45,72.13,58.83
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,1339101,668672,670429,959744,526304,433440,227746,113599,114147,790,394,396,620171,391305,228866,1186078,74310,75481,150,80,109,24,71.67,100.26,78.71,64.65
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,2405890,1182416,1223474,1790998,944264,846734,455062,225859,229203,3561,1739,1822,974079,680483,293596,2075870,190814,133971,231,795,1256,148,74.44,103.47,79.86,69.21
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,1245899,625683,620216,870080,479403,390677,258200,129900,128300,1835,954,881,591642,368900,222742,1148990,56751,37574,152,79,28,74,69.84,99.13,76.62,62.99
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,3728104,1876062,1852042,2791721,1495711,1296010,821646,410526,411120,47243,23692,23551,1538054,1103563,434491,3325823,143093,233633,1422,951,3693,530,74.88,98.72,79.73,69.98
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,1264277,626693,637584,946471,503085,443386,430927,214717,216210,3034,1466,1568,540168,369853,170315,1132785,96092,33192,258,151,279,64,74.86,101.74,80.28,69.54
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,2464875,1235889,1228986,1626813,909803,717010,565329,282615,282714,90954,45956,44998,1238177,738995,499182,2294369,91636,66987,232,157,7898,110,66.0,99.44,73.62,58.34
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,3936331,1961688,1974643,2773928,1504355,1269573,860212,424668,435544,72955,36663,36292,1689330,1123874,565456,3397857,414760,111390,676,438,3514,251,70.47,100.66,76.69,64.29
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,1942288,967709,974579,1398788,760375,638413,399831,198704,201127,2294,1182,1112,950158,579111,371047,1822626,47838,67405,245,87,98,75,72.02,100.71,78.57,65.51
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,378230,194544,183686,276217,151643,124574,61688,31461,30227,210608,106759,103849,155831,105657,50174,307120,8256,22940,175,39120,85,206,73.03,94.42,77.95,67.82
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,693947,352860,341087,520402,275646,244756,114968,58375,56593,179426,91116,88310,248667,186034,62633,507967,105737,44062,151,34717,307,70,74.99,96.66,78.12,71.76
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,876001,447544,428457,646810,351082,295728,140168,72012,68156,344835,173174,171661,366845,253229,113616,736015,49258,39258,245,49420,106,808,73.84,95.74,78.45,69.02
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,1725739,879428,846311,1361354,722998,638356,338094,172522,165572,431944,217278,214666,698178,500406,197772,1512801,152791,53622,499,2128,362,430,78.89,96.23,82.21,75.43
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,4418797,2364953,2053844,2680510,1614594,1065916,991325,531641,459684,7255,3827,3428,1389844,1119701,270143,3922718,411313,10076,12057,4049,21508,384,60.66,86.85,68.27,51.9
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,3673889,1951996,1721893,2092567,1283380,809187,755254,402483,352771,629,340,289,1174361,929337,245024,2904140,729283,7635,5875,2582,2805,91,56.96,88.21,65.75,46.99
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,5954391,3131807,2822584,3665727,2199340,1466387,1309851,687076,622775,7955,4270,3685,2111907,1426110,685797,5102041,796756,13782,4377,4391,2247,305,61.56,90.13,70.23,51.95
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,2397888,1212410,1185478,1486939,846676,640263,591125,298240,292885,746,406,340,787398,547406,239992,1985654,401678,2536,869,1817,235,33,62.01,97.78,69.83,54.01
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,1379545,740040,639505,930836,546198,384638,391622,211413,180209,150,91,59,442023,364543,77480,1273546,101963,1004,371,332,228,444,67.47,86.41,73.81,60.15
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,4613913,2285004,2328909,2771917,1559414,1212503,1171378,579586,591792,9327,4690,4637,1372032,941890,430142,3878626,718692,3810,719,5652,183,226,60.08,101.92,68.25,52.06
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,1303048,700070,602978,797970,489858,308112,149060,79920,69140,14,10,4,416695,342604,74091,917474,364583,1840,483,161,16139,25,61.24,86.13,69.97,51.1
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,3487731,1843884,1643847,1398368,878285,520083,509307,270226,239081,11159,5606,5553,1152160,895576,256584,2291892,1169330,6400,8212,2793,1177,38,40.09,89.15,47.63,31.64
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,3239774,1672902,1566872,1963590,1160960,802630,494698,257624,237074,110114,56817,53297,1019483,723060,296423,3004240,213440,4463,892,1595,233,64,60.61,93.66,69.4,51.22
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,2148665,1114721,1033944,868357,544943,323414,277212,145928,131284,24887,12657,12230,760253,534332,225921,1333242,805975,3228,900,1866,198,87,40.41,92.75,48.89,31.28
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,1799410,965876,833534,1002937,630626,372311,387855,208184,179671,163,82,81,701689,485314,216375,1637549,157612,1367,231,168,916,50,55.74,86.3,65.29,44.67
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,3260699,1707073,1553626,1692458,1010518,681940,864559,453168,411391,610,333,277,1192850,871241,321609,2505444,737106,4857,2090,1553,3016,211,51.9,91.01,59.2,43.89
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,4448359,2357665,2090694,2191759,1342697,849062,557150,295964,261186,3227,1664,1563,1401971,1153006,248965,2830768,1536534,14822,28187,4371,931,339,49.27,88.68,56.95,40.61
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,2464464,1255272,1209192,1393783,819719,574064,513959,262534,251425,3620,1876,1744,783688,558642,225046,2082976,364510,3493,900,9753,107,99,56.56,96.33,65.3,47.48
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,3682713,1921215,1761498,2135393,1241471,893922,787444,413872,373572,3058,1588,1470,1088036,921497,166539,2032081,1585210,6184,50624,1736,2134,41,57.98,91.69,64.62,50.75
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,3499171,1845260,1653911,2031656,1253314,778342,725600,384743,340857,198,118,80,1173260,897815,275445,2707195,777407,4088,2765,669,1572,86,58.06,89.63,67.92,47.06
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,1952756,1017905,934851,1174606,699454,475152,446786,235161,211625,41725,21571,20154,652543,462971,189572,1727869,215081,2153,1389,340,100,1175,60.15,91.84,68.72,50.83
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,991730,527721,464009,531072,330339,200733,266655,141379,125276,366,196,170,394197,254977,139220,955372,34559,693,63,101,285,27,53.55,87.93,62.6,43.26
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,3100946,1537436,1563510,1875239,1079288,795951,468663,235694,232969,109894,54216,55678,876246,639073,237173,2730957,358539,3626,818,1182,209,146,60.47,101.7,70.2,50.91
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,1774480,947339,827141,1055202,647042,408160,281011,150631,130380,140,87,53,545984,440244,105740,1611126,146346,2464,708,2887,5671,18,59.47,87.31,68.3,49.35
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,1581810,845856,735954,1062003,623583,438420,388283,208731,179552,169,89,80,506072,413713,92359,1457892,113961,1362,1045,1733,3917,94,67.14,87.01,73.72,59.57
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,2470996,1259628,1211368,1450901,838339,612562,555047,281284,273763,931,469,462,831209,597888,233321,2094271,365806,3225,1912,737,358,185,58.72,96.17,66.55,50.57
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,1006240,878964,1092677,654827,437850,312712,168009,144703,230,124,106,592267,494545,97722,1596278,276846,3137,3160,3161,487,100,57.96,87.35,65.08,49.81
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,1384722,1248011,1512166,911003,601163,651480,342892,308588,340,189,151,1063929,713736,350193,2274674,350700,2201,402,172,199,47,57.44,90.13,65.79,48.17
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,1332046,1166110,1521806,912314,609492,473890,253288,220602,2565,1346,1219,761521,621840,139681,2140745,314812,3370,1804,3395,19077,61,60.92,87.54,68.49,52.27
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,1648115,890214,757901,1122947,666065,456882,216105,115438,100667,2215,1189,1026,569109,443384,125725,1394025,215500,7366,9261,895,4518,91,68.14,85.14,74.82,60.28
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,2488834,2192811,3123264,1811397,1311867,773463,412750,360713,3968,2104,1864,1520538,1231615,288923,3414427,1186776,19026,23001,3487,16412,265,66.71,88.11,72.78,59.83
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,1855075,1765193,2197549,1293553,903996,726641,375015,351626,28712,14664,14048,1204602,808700,395902,3233790,368153,4181,810,3145,213,184,60.7,95.15,69.73,51.21
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,1787146,1646773,1679994,1034181,645813,531973,276656,255317,870,476,394,1170552,855848,314704,2739076,678615,4735,1893,649,338,57,48.92,92.15,57.87,39.22
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,2277777,2163118,2700328,1593890,1106438,936061,481123,454938,18172,9261,8911,1351629,1016876,334753,4009037,403847,9662,2123,2848,460,207,60.81,94.97,69.98,51.15
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,28,454768,217070,237698,358091,180555,177536,109256,53727,55529,3044,1531,1513,241931,118724,123207,449412,3711,243,591,95,293,9,78.74,109.5,83.18,74.69
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,168,1104285,593537,510748,653299,408125,245174,241198,130269,110929,474,259,215,443655,308527,135128,1010014,91269,814,196,74,41,273,59.16,86.05,68.76,48.0
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,2191442,1901403,2221601,1374587,847014,1274505,685223,589282,349,186,163,1318946,1091952,226994,3508131,556219,5822,5688,6671,446,98,54.28,86.76,62.73,44.55
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,906092,783882,1075196,653430,421766,468178,252588,215590,832,428,404,620764,470969,149795,1509708,171581,1148,463,2875,256,145,63.62,86.51,72.12,53.8
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,2220465,2273739,2731677,1565394,1166283,990345,494226,496119,4736,2363,2373,1437375,934157,503218,3981502,483750,4947,1286,7898,349,114,60.78,102.4,70.5,51.29
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,1057436,941167,1304513,783705,520808,562505,297386,265119,3873,2074,1799,814914,565357,249557,1823930,147842,7050,4951,1203,7328,311,65.27,89.0,74.11,55.34
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,963449,876772,983110,600541,382569,318001,166662,151339,164,89,75,599089,459037,140052,1075440,750368,5952,5295,189,517,21,53.42,91.0,62.33,43.63
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,881776,774840,1017087,603596,413491,309980,166454,143526,15,9,6,524676,430934,93742,1375788,273967,1263,504,2033,606,65,61.4,87.87,68.45,53.36
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,1170243,692964,477279,460544,248195,212349,801,398,403,628864,493991,134873,1612968,176327,1300,478,819,155,103,65.15,86.47,71.94,57.3
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,813424,507279,306145,555397,291303,264094,193,102,91,639086,402644,236442,1372381,220423,2225,522,687,545,3,50.85,90.77,60.5,40.22
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1954820,1183722,771098,544231,278947,265284,80269,41003,39266,1116973,804857,312116,2928462,620244,5006,767,4619,383,133,54.84,96.06,65.11,44.15
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,641191,397586,243605,240519,126325,114194,71610,36834,34776,503351,326783,176568,1163804,33724,1351,1034,69,20390,41,52.49,90.57,62.02,41.96
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,3127260,1742440,1384820,948294,498799,449495,7506,4036,3470,1542806,1226399,316407,3537787,985070,20493,23883,3877,4975,504,68.13,91.68,72.77,63.08
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,488106,302283,185823,220898,117389,103509,647,355,292,349676,237153,112523,815142,57454,965,389,94,234,157,55.72,87.83,64.82,45.37
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,1203885,712110,491775,368206,196507,171699,478,258,220,560840,466067,94773,1746649,100723,1729,475,8814,4161,38,64.43,88.1,71.69,56.19
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,1507746,943346,564400,506580,271295,235285,1520,826,694,840939,635142,205797,2310776,216933,3179,2872,883,2056,126,59.19,86.32,69.0,47.83
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,1363044,773082,589962,474537,241498,233039,22915,11464,11451,696747,475413,221334,1769937,428555,2109,340,564,155,129,61.79,97.9,69.35,54.06
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,2141488,1254520,886968,624149,334198,289951,3390,1828,1562,1090539,898810,191729,2183255,1185643,10582,24912,1855,18544,236,62.19,88.62,68.71,54.82
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,1428683,865837,562846,661129,347436,313693,20132,10480,9652,881996,613061,268935,2292534,195765,2373,1133,341,701,27,57.22,90.27,65.98,47.51
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,2263848,1357435,906413,731406,385244,346162,685,377,308,1417811,1193439,224372,2488265,2248392,13157,7555,1260,2426,382,47.44,90.64,54.23,39.95
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,2417339,1448528,968811,561250,298587,262663,317,176,141,1291644,1081569,210075,2382914,1711453,6495,18601,1516,16345,60,58.34,88.91,66.04,49.68
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,1061095,654290,406805,333558,176436,157122,1714,892,822,618605,534939,83666,1449007,489686,3510,84787,360,138,45,52.24,89.46,61.03,42.42
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,867848,437744,430104,401515,250122,151393,60429,30755,29674,550427,276742,273685,481294,251691,229603,827293,25597,358,72,32,14077,27,46.27,98.25,57.14,35.2
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,173,3209141,1606085,1603056,1931559,1121381,810178,709252,351054,358198,723,380,343,1066601,704569,362032,2731351,452394,3920,1451,7795,746,43,60.19,99.81,69.82,50.54
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,3405559,1752542,1653017,1965843,1165965,799878,1030367,526735,503632,1756,876,880,1204710,867393,337317,2975998,413243,3634,2424,722,397,602,57.72,94.32,66.53,48.39
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,2335819,1223889,1111930,1043666,630408,413258,307936,162844,145092,358,207,151,737261,609693,127568,1073890,1181337,9201,65316,384,1307,63,44.68,90.85,51.51,37.17
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,3466382,1834106,1632276,2077108,1220114,856994,764450,407029,357421,980,517,463,1037344,911136,126208,1966892,1454052,6523,18627,1937,10208,135,59.92,89.0,66.52,52.5
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,1715183,869656,845527,954949,567098,387851,369039,187413,181626,1593,823,770,539469,383482,155987,1300586,404410,1766,447,4393,95,35,55.68,97.23,65.21,45.87
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,3006538,1606403,1400135,1490930,915142,575788,532673,285280,247393,508,259,249,892214,783313,108901,2412595,527581,4630,51090,2312,301,84,49.59,87.16,56.97,41.12
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,4483992,2375264,2108728,2283733,1397702,886031,1446427,767033,679394,1602,833,769,1422602,1171252,251350,3555450,893725,6579,11611,2663,1410,79,50.93,88.78,58.84,42.02
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,1862559,971344,891215,985708,601988,383720,421661,218996,202665,385018,197825,187193,730399,463611,266788,1738769,103567,3963,1649,1747,487,1907,52.92,91.75,61.97,43.06
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,3797117,1914586,1882531,2239902,1300248,939654,851587,431438,420149,696,358,338,1242632,869838,372794,3119590,650261,4453,1629,9989,426,336,58.99,98.33,67.91,49.91
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,3108367,1630087,1478280,1773584,1053063,720521,948588,494487,454101,2926,1558,1368,1124744,851014,273730,2732016,363453,3574,1204,920,240,31,57.06,90.69,64.6,48.74
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,3676841,1921857,1754984,2403903,1389116,1014787,486958,256483,230475,28617,14992,13625,1220708,921234,299474,3107681,546987,7696,3309,1146,1898,298,65.38,91.32,72.28,57.82
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,622506,291081,331425,436497,231604,204893,150995,72695,78300,1281,633,648,298211,142460,155751,611250,7752,1895,256,201,31,6,70.12,113.86,79.57,61.82
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,259898,124326,135572,179483,97546,81937,72061,35623,36438,1982,971,1011,123638,58708,64930,257509,1440,397,46,102,7,16,69.06,109.05,78.46,60.44
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,391605,193991,197614,280556,155395,125161,79317,39718,39599,12260,6021,6239,180940,93832,87108,385818,4395,428,323,190,11,23,71.64,101.87,80.1,63.34
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,259648,131125,128523,177726,102015,75711,47383,24188,23195,1339,777,562,99566,60427,39139,249563,8693,870,336,24,28,6,68.45,98.02,77.8,58.91
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,483439,239306,244133,345550,189623,155927,120378,60111,60267,19535,9558,9977,216490,113539,102951,475105,6015,1401,260,185,13,30,71.48,102.02,79.24,63.87
